Portfolio Manager ID,Property Name,Address,Postal Code,Primary Property Type - EPA Calculated,Property Floor Area (Buildings and Parking) (ft²),Year Built,Number of Buildings,Philadelphia Building ID,Electricity Use - Grid Purchase and Generated from Onsite Renewable Systems (kBtu),Natural Gas Use (kBtu),Fuel Oil #2 Use (kBtu),District Steam Use (kBtu),ENERGY STAR Score,Site EUI (kBtu/ft²),Source EUI (kBtu/ft²),Water Use (All Water Sources) (kgal),Total GHG Emissions (MtCO2e),Notes
3952315,WHY Building,1425 Arch Street,19106,Office,80000,1915,1,883057103,3968128.7,220337.2,Not Available,Not Available,70,52.4,158.6,1439.5,514.2,
3916385,Rodin Place,2000 Hamilton Street,19130,Office,272000,1989,1,883066600,15227793.5,204783.3,Not Available,Not Available,70,63.8,198.5,Not Available,1939.3,
1750728,"1735 MARKET STREET - OFFICE, Site # 602850",1735 MARKET ST OFC,19103,Office,1503469,1990,1,883053525,91886729.5,258380.6,Not Available,1213748.7,70,66,205.3,20720,11757.4,
3882112,Defense Center 2820A S 20TH ST Unit #12,2820A S 20TH ST Unit #12,19145,Office,196375,1941,1,884095052,11726829,2940135.2,Not Available,Not Available,70,74.7,203.2,4909.6,1641.1,
3788593,ST. ANSELM ANNEX,12700 DUNKS FERRY RD.,19154,Office,10764,1970,1,778144000,175183.3,756319.2,Not Available,Not Available,70,86.5,124.9,35.2,62.3,
3679494,Medical Tower Building,255 South 17th Street,19103,Office,95000,1930,1,883051000,6478050.5,309817.1,Not Available,Not Available,68,71.5,217.5,3659.7,836.8,
3526160,Two Liberty Place,50 South 16th Street,19102,Office,1283937,1990,1,883031800,94085627,Not Available,Not Available,Not Available,68,73.3,230.1,23628.3,11914.7,
3830246,The Philadelphia Building,1315 Walnut Street,19107,Office,207778,1927,1,883021000,14013418.4,123406.7,Not Available,1136089.1,68,73.5,219,4140,1881.7,
3956315,Salus University,1200 W. Godfrey Avenue,19141,Office,70000,1976,1,776553600,4689111.6,25621,Not Available,Not Available,67,67.4,210.7,263.3,595.2,PECO headquarters building contains operations that are 24/7 as well as key facility for storm response.  Currently in LEED Performance Period seeking LEED EBOM certification.
1269439,PECO MAIN OFFICE BUILDING,2301 Market Street,19103,Office,897201,1971,1,883054500,77636511.5,Not Available,Not Available,4229799,66,91.2,277.4,14.3,10206.2,
1840857,One Liberty Place,1650 Market Street,19103,Office,1191592,1987,1,883031676,81967056,Not Available,Not Available,Not Available,65,69,216.2,12300.3,10400.2,
3788675,List Associates,3905 Ford Rd,19131,Office,127785,1956,0,774016000,7686519.5,3426820.3,Not Available,Not Available,65,87,217,4522.8,1155.3,
2669173,140399 Plaza,101 North Independence Mall E,19106,Office,665538,1970,1,883014510,54928832.6,343200,Not Available,28362384.1,65,139.4,344.9,12381.9,9485.4,
3790349,Bellet,1501 Race Street,19102,Office,129532,1960,1,772027000,6923807.8,394958.6,Not Available,3767902.3,64,85.6,206,2735.1,1231.4,
3663256,30 South 15th Associates,30 South 15th Street,19102,Office,241854,1985,1,883048700,15995060.2,6393160.1,Not Available,Not Available,64,92.6,235.4,Not Available,2364.9,
3790250,"211 N. 13th Street Associates, LP",211 N. 13th Street,19107,Office,83059,1920,1,883016200,3240838,1877946.7,Not Available,Not Available,63,61.6,146.3,442.1,510.1,
1489392,St. Leonard's Court,3819 Chestnut Street,19104,Office,52306,1985,1,773080200,2817304.4,569206.6,Not Available,Not Available,63,64.7,180.6,213.1,387,
3642348,1420 Walnut,1420 Walnut Street,19102,Office,108000,1927,1,883039500,6911804.4,Not Available,Not Available,1548929.9,63,78.3,218.2,2326.3,1012.4,
1440658,"United Plaza Lease, L.P.",30 South 17th Street,19103,Office,699896,1975,1,883051500,48660715.7,Not Available,Not Available,11986082.2,63,92.3,254.6,12376.5,7223.5,
4141032,Gift of Life Donor Program,401-35 N 03RD ST,19123,Office,112921,2003,1,771023700,6281567.1,3152668.1,Not Available,Not Available,63,94.5,230.6,1236,1008.4,
3820092,One South Broad,1 South Broad Street,19107,Office,526472,1932,1,883318500,28394838,Not Available,Not Available,14294437.5,61,81.1,202,4990.1,4861.4,
2990373,400 Market,400 Market St.,19106,Office,201897,1971,1,883012000,10736567.7,4386108.7,Not Available,Not Available,60,81.1,205.6,2704.8,1592.4,
3641814,Edison Building,130 South 9th Street,19107-5233,Office,244109,1930,1,771021000,11914762,1644.8,Not Available,9235589.9,59,86.6,198.8,7137.9,2326.7,
3679905,Med Arts,1601 Walnut Street,19120,Office,110000,1930,1,883332000,8295019,223726.5,Not Available,Not Available,58,77.4,238.9,4654.7,1062.4,
3885144,Philadelphia-Southampton Road RC,2700 Southampton Road,19154-1212,Office,135162,1975,1,786503420,4286475.1,4935829.8,Not Available,Not Available,57,68.2,137.9,971.7,804.8,
3831243,The Widener Building,1327-39 Chestnut St,19107,Office,550707,1914,1,883312000,29216270.2,11315448.1,Not Available,Not Available,57,83.8,214.2,6764.9,4300.4,
3876346,Left Bank,3118-98 Chestnut Street,19104,Office,98707,1923,0,774515050,6937394.4,Not Available,Not Available,Not Available,56,70.3,220.7,17723.7,878.5,
3596612,1500-1506 Walnut St.,1500-1506 Walnut St.,19102,Office,329425,1930,1,883040500,18406119.3,2623755.9,Not Available,8250400.5,56,106.3,255.9,6836.5,3200.6,
3122487,833 Chestnut,833 Chestnut Street,19107,Office,757706,1926,0,883313600,74967849.8,23663491.5,Not Available,Not Available,55,130.2,343.5,10334.3,10749.6,
3120916,16200-900 Race St,900 RACE ST,19107,Office,977314,1905,1,771618000,74079672.1,Not Available,1160992.8,3860620,54,80.9,244,11042,9809.2,
3529858,230 S. Broad,230 S. Broad St.,19102,Office,213276,1908,1,883048000,14780613.4,4590728.4,Not Available,Not Available,54,90.8,240.2,4701.6,2115.4,
3582170,4023-4027 Chestnut St. (American Law Institute),4025 Chestnut St.,19104,Office,66527,1968,1,773081005,3949584.5,3359195.4,Not Available,Not Available,54,128.2,279.3,1820.2,678.5,
3875831,Front and Olney,101 East Olney Ave,19120,Office,70494,1980,1,883382000,4674426.4,Not Available,Not Available,Not Available,52,66.3,208.2,3097.3,592,
3591160,American Red Cross - Humanitarian Services,2221 Chestnut St.,19103,Office,80679,1972,1,883324100,4482163.6,102.8,Not Available,2316140.5,51,90.1,223.3,1082.9,772.7,
3619986,1608 Walnut Street Associates LP,1608 Walnut Street,19103,Office,161685,1925,1,883332160,11722714.2,3513995.2,Not Available,Not Available,50,94.2,250.5,6254.4,1671,
3894669,2000 Market Street,2000 Market Street,19103,Office,661669,1972,1,883320500,40869959.6,2218341.9,Not Available,43945167.5,50,131.5,277.4,10173,9184.2,
3643275,Hamilton Building,1001 Locust Street,19107,Office,232213,2007,1,771016000,10165535.4,Not Available,Not Available,8514413.8,50,133.4,301.2,3150.8,2041.2,
3597476,215 S. Broad,215 S. Broad St.,19107,Office,50456,1930,1,883026005,3491547.4,67843.6,Not Available,596437.8,49,82.4,232.9,1658.7,498.6,
3512082,20597,8318 GERMANTOWN AVE,19118,Office,64512,1905,1,775619505,3802892.4,Not Available,Not Available,Not Available,47,58.9,185.1,24,481.6,
3326513,3624 Market St,3624 Market St.,19124,Office,225688,1975,1,Many,18921952.3,233972.8,Not Available,Not Available,47,84.9,264.3,1694.4,2408.6,
3916312,115-21 S BROAD ST &quot;North American Building&quot;,121 South Broad Street,19107,Office,154000,1900,1,883024500,11491844.6,Not Available,Not Available,Not Available,46,74.6,234.3,193.7,1455.3,
3849500,Temple University Health System,2450 W. Hunting Park Avenue,19129,Office,238493,1917,1,883380850,20974754.8,3452122.4,Not Available,Not Available,46,102.4,291.4,4936.9,2839.4,
3715845,1701 Market Street,1701 Market Street,19103,Office,413962,1957,1,883053530,27766101.9,Not Available,Not Available,4220231.6,46,104.8,302.3,6318.2,3889.9,
3759390,1207 Chestnut,1207-09 Chestnut Street,19107,Office,51676,1925,1,883311000,2756896,274307.8,Not Available,558808.5,44,69.5,186.1,985.2,413.2,
1750739,"1525 LOCUST STREET, Site # 603090",1525 LOCUST ST,19102,Office,108000,1990,1,883045400,8668407.8,Not Available,Not Available,Not Available,44,80.3,252,3095.1,1097.7,
3891364,1635 Market St &quot;Seven Penn Center&quot;,1635 Market St,19103,Office,300000,1966,1,883053000,22273007.1,3005975.3,Not Available,Not Available,43,84.3,243.6,4642.4,2980.1,
3637785,Chest Pac Associates,111 South 15th Street,19102,Office,182472,1924,0,883324600,19530400.6,Not Available,Not Available,Not Available,43,107,336.1,2789.4,2473.3,
3643346,901 Walnut Street Building,901 Walnut Street,19107,Office,85000,2010,1,771017500,3780823.6,Not Available,Not Available,6750876.3,43,182.8,294.1,782.5,1340.4,
3364475,Eastwick Center/PA/Site #F166,8800 TINICUM BLVD,191533111,Office,446812,1990,1,883082000,39639285.3,Not Available,Not Available,Not Available,42,88.7,278.6,7145.8,5019.8,
3321455,3440 Market St,3440 Market St,19104,Office,117848,1981,1,883076510,9004831,424339.7,Not Available,Not Available,40,80,243.7,1252.3,3257.6,
3644299,1401 Arch St.,1401 Arch St.,19102,Office,178250,1960,1,883056905,15081251.5,Not Available,Not Available,Not Available,40,84.6,265.7,Not Available,1909.8,
2365631,One Parkway Building,1515 Arch St,19102,Office,502000,1962,1,772059100,47119720,28412890.4,Not Available,Not Available,39,150.5,354.2,11763.9,7475,
3782888,T02214 - 150 Rouse Blvd,150 Rouse Blvd,19112,Office,58386,2012,1,788042700,4746962.1,5171.4,Not Available,Not Available,37,81.4,255.4,446.2,601.4,"Four story single tenant office building with a cafeteria, conference facility and fitness center.  Energy consumption is under the sole control of the occupant."
2555977,1600 Callowhill,1600 Callowhill Street,19130,Office,103483,1920,1,883065100,6665683.2,Not Available,Not Available,Not Available,35,64.4,202.3,2078.8,844.1,PECO Service Center is 24/7 operation and key location for storm response.  LEED-EBOM Gold Certified.
1273629,PECO Christian Street Service Center,830 Schuylkill Avenue,19146,Office,70644,1951,1,772607000,5257451.9,Not Available,Not Available,Not Available,34,74.4,233.7,0.6,665.8,
2474727,PA0000AT - WISSAHICKON FED BLDG,5000 WISSAHICKON AVE,19144,Office,449021,1998,1,784484000,50044981.1,4684325.1,117162,Not Available,34,122.1,352.3,12360.2,6594.8,
3946509,Corn Exchange,123 Chestnut St,19123,Office,50704,1923,1,883300500,3308816,2512635.5,Not Available,Not Available,32,114.8,256.9,6173.5,552.4,
3687885,National Board of Medical Examiners,3750 Market Street,19104,Office,165000,1980,1,774688600,15174658.5,6911654.6,Not Available,Not Available,30,133.9,332.8,3567,2288.5,
3644321,1760 Market St.,1760 Market St.,19103,Office,123095,1950,1,883032500,10299794.2,Not Available,Not Available,Not Available,25,83.7,262.7,3164.4,1304.3,
3788588,crown cork and seal usa inc.,12345 roosevelt blvd,19154,Office,242300,1997,1,883095000,21985935.1,1074436.2,Not Available,Not Available,23,98.6,300,5077.2,2841.2,
3267049,Health Administration Building,500 South Broad Street,19146,Office,77688,1959,1,782026200,7872712.3,2327391.8,Not Available,Not Available,22,131.3,349.7,1826.7,1120.5,
4084040,"Urban Outfitters, Inc. - Building #010",5000 S Broad Street,19112,Office,57081,1903,1,788008310,4956619.2,1973630.4,Not Available,Not Available,21,121.4,309,1345,732.4,
3408212,Fire Administration Building,276 Spring Garden Street,19123,Office,50601,1975,1,781398000,5433268.8,Not Available,1478163.5,Not Available,15,136.6,366.7,1564.9,797.8,
3512080,20593,5650 CHESTNUT ST,19139,Office,75676,1905,1,774605005,6770769.4,Not Available,1306367.2,Not Available,14,106.7,298.4,914,954.3,
3696988,3930 Chestnut St.,3930 Chestnut St,19104,Office,67084,1966,1,773687010,3902444.3,7030613.2,Not Available,Not Available,13,163,292.7,1594.3,867.3,
3642349,Curtis Building,1015 Walnut Street,19107-5099,Office,136566,1928,1,771020000,5758814.5,5448.4,Not Available,14817539.9,12,233.6,345.8,8289.2,2637.8,
3551776,The Bellevue,200 South Broad Street,19102,Office,533393,1904,1,883701000,58087457.5,54179385.5,Not Available,100846.8,10,210.7,448.8,38272.8,10240.4,
3512104,14340-3429 N 17th ST,3429 N 17TH ST,19140,Office,60607,1905,1,776615005,5897921.8,Not Available,298006.9,Not Available,8,102.2,310.5,456,769,
3339848,Police Administration Building,750 Race Street,19106,Office,126000,1956,1,781379300,17193300,0,Not Available,5754872,6,182.1,483.4,4471.9,2686.8,
3641868,College Building,1025 Walnut Street,19107-4083,Office,191783,1928,1,771020000,15656016.6,17990,Not Available,22527196.3,6,267.2,465.8,5083,4665.7,
3512110,20656,4808 LEIPER ST,19124,Office,79883,1905,1,778651005,8907872.2,Not Available,1276512.4,Not Available,5,127.5,366.3,669,1222.8,
3512078,12170-2000 S BROAD ST,2000 S BROAD ST,19145,Office,91810,1905,1,773619000,10963994.6,Not Available,1847755,Not Available,4,139.5,395.3,949,1525.5,
3512111,20659,2514 EMERALD ST,19125,Office,57568,1905,1,777633005,6659674.7,Not Available,Not Available,Not Available,3,115.7,363.2,103,843.4,
3512081,20594,3810 CHESTNUT ST,19104,Office,75176,1905,1,773620005,9321648.8,Not Available,1360390.1,Not Available,3,142.1,407.6,151,1281.5,
3512079,20592,5160 LANCASTER AVE,19131,Office,52021,1905,1,774606005,6575899.8,Not Available,Not Available,Not Available,2,126.4,396.9,31,832.8,
3512113,20661,1601 JEFFERSON ST,19121,Office,54931,1905,1,772616000,6730760.3,Not Available,1241889.6,Not Available,2,145.1,407.6,81,944.6,
3638043,The Philadelphia Design Building,2300 Chestnut Street,19103,Office,99556,1910,1,883036500,16037379.2,488184.9,Not Available,Not Available,2,167.6,515.9,231.2,2056.8,
3512108,20642,6468 N BROAD ST,19126,Office,57899,1905,1,776614005,8667824.3,Not Available,89651.7,Not Available,1,151.3,471.6,2505,1104.4,
3512109,20644,7254 RISING SUN AVE,19111,Office,55539,1905,1,778655005,8516693.2,Not Available,21194,Not Available,1,153.7,481.9,619,1080.1,
3512106,17012-2210 LOTT ST,2210 LOTT ST,19115,Office,52043,1905,1,778653010,8930937.3,Not Available,62089,Not Available,1,172.8,540.1,464,1135.6,
3479994,3711 Market St.,3711 Market St,19104,Office,155715,2008,1,Many,31815535.2,Not Available,Not Available,Not Available,1,204.3,641.6,5014.8,4029,
3512105,20625,423 S 17TH ST,19146,Office,59101,1905,1,772614900,13312010.1,Not Available,0,Not Available,1,225.2,707.3,262,1685.8,
3512076,20570,1631 ARCH ST,19103,Office,160661,1905,1,772614000,38774104.5,Not Available,Not Available,6042093.9,1,278.9,803.1,5634,5445.2,
3681504,WPVI-TV,4100 City Avenue,19131,Office,72898,2009,1,882367520,18937722.5,1218696.7,Not Available,Not Available,1,289.2,871.5,4052.9,2462.9,
3569992,2709 N. BROAD STREET,2709 N. BROAD STREET,19132,Other,60000,1923,1,882286600,90279.5,Not Available,Not Available,Not Available,Not Available,1.5,4.7,302.9,11.4,
3570171,5627-33 GERMANTOWN AVENUE,5627-33 GERMANTOWN AVENUE,19144,Other,60000,1930,1,882072200,97623.5,77491.3,Not Available,Not Available,Not Available,2.9,6.5,Not Available,16.5,
3751822,St. Peter the Apostle Parish,1019 North 5th Street,19123,Other,85426,1843,3,771211200,10983.9,267906.1,Not Available,Not Available,Not Available,3.3,3.7,356.7,15.6,
4077977,"Driscoll Construction Co., Inc.",3901 D Street,19124,Other,61034,1949,0,884044800,302543.1,Not Available,Not Available,Not Available,Not Available,5,15.6,29.9,38.3,
3914011,3800 Jasper Street,3800 Jasper Street,19124,Other,74120,1919,3,884847405,455045.5,Not Available,Not Available,Not Available,Not Available,6.1,19.3,607.7,57.6,
3960850,Penn Dion,915 Spring Garden Street,19123,Other,90000,1900,1,884027115,701458.7,Not Available,Not Available,Not Available,Not Available,7.8,24.5,542.4,88.8,
3878558,One Franklin Town - Parking Garage,1701 Callowhill Street,19103,Other,122667,1988,1,881146355,1009769.5,Not Available,Not Available,Not Available,Not Available,8.2,25.8,0.7,127.9,
3815280,Impact Services Corporation,118-160 East Indiana Ave.,19134,Other,191781,1930,2,886605650,1549137.1,648007.6,Not Available,Not Available,Not Available,11.5,28.9,1640.3,230.6,
3876056,Globe Dye Works,4520 Worth St,19124,Other,129025,1900,1,884090500,635369,1386463.6,Not Available,Not Available,Not Available,15.7,26.7,155.8,154.1,
3776479,Jomar Textiles. Inc.,5300 Whitaker Ave,19124,Other,93650,1960,1,882885808,1522675.3,Not Available,Not Available,Not Available,Not Available,16.3,51.1,210.9,192.8,
3685555,ROOSEVELT BOULEVARD ASSOC.,11500 E. ROOSEVELT BLVD.,19116,Other,298627,1956,0,884242700,2300031.6,3319924.9,Not Available,Not Available,Not Available,18.8,35.9,406.9,467.5,
3685736,ROOSEVELT BOULEVARD ASSOC.,1771 TOMLINSON ROAD,19116,Other,207000,1970,1,884232400,1703481.3,2286792.1,Not Available,Not Available,Not Available,19.3,37.4,1043.4,337.1,
3686050,NATIONAL GREYHOUND ADOPTION PROGRAM,6801 NEW STATE ROAD,19135,Other,66786,1956,0,884351865,395958.5,919809.6,Not Available,Not Available,Not Available,19.7,33.1,487.5,98.9,
3683713,Wolf Investment Corp. #7,8701 TORRESDALE AVE,19136,Other,170000,1956,0,884260000,1690611.5,2143733.8,Not Available,Not Available,Not Available,22.6,44.5,1726.9,327.9,
3892827,3000 Orthodox St,3000 Orthodox St,19137,Other,67326,1950,1,884206500,1329345.9,241997.8,Not Available,Not Available,Not Available,23.3,65.8,230.7,181.1,
3686205,TORRESDALE PLAZA LP,8803-35 TORRESDALE AVE,19136,Other,182000,1969,1,882369810,2787844.5,1487916,Not Available,Not Available,Not Available,23.5,56.7,1026.2,432,
3988160,204 S 12TH ST,204 S 12th St,19107,Other,60000,1929,0,882568700,397016.9,1084231.6,Not Available,Not Available,Not Available,24.7,39.8,797.4,107.8,
3682801,Wolf Investments Corp. #3,8301 Torresdale Ave.,19136,Other,143000,1963,1,884259500,1988652.1,1668364.6,Not Available,Not Available,Not Available,25.6,55.9,1665.5,340.3,
3958205,PEI-Genesis,2180 Hornig Road,19116,Other,20000,1987,2,883095110,312176.2,236140.7,Not Available,Not Available,Not Available,27.4,61.4,104.4,52,
3707270,DUTTON ROAD ASSOC.,10901 DUTTON ROAD,19154,Other,96000,1975,1,884282500,924179.1,1731055.4,Not Available,Not Available,Not Available,27.7,49.2,789.3,208.9,
4082877,1200 E. Erie Avenue,1200 E. Erie Avenue,19124,Other,193124,1925,1,884110000,2478603.7,3149492.9,Not Available,Not Available,Not Available,29.1,57.4,3419,481,
3810865,Burgess Center,200 W. Chelten Ave,19141,Other,86321,1990,2,882938075,1894374.8,616699.6,Not Available,Not Available,Not Available,29.1,76.4,2319.2,272.6,
3776486,RICHMOND WATERFRONT INDUSTRIAL PARK,2950 KIRKBRIDE STREET,19137,Other,256000,1963,0,884209570,4716370.1,3112103.9,Not Available,Not Available,Not Available,30.6,70.6,655.1,762.5,
3876647,Waste Management of PA - Phila MRF & Forge,5245 Bleigh Ave,19136,Other,206027,1920,4,884253000,6453098.5,Not Available,Not Available,Not Available,Not Available,31.3,98.3,167.9,817.2,
3569946,2701 N. BROAD STREET,2701 N. BROAD STREET,19132,Other,200000,1923,1,883361500,6484263.7,6679.8,Not Available,Not Available,Not Available,32.5,101.8,1082.9,821.5,
